#.t	CODs	CODt	NH	PO	TSS	Water
#d			g/m3	g/m3		m3/d
222.45344	0	0	46.60644531	6.537	0	0
222.45691	0	0	46.44775391	6.552	0	0
222.46038	0	0	46.41113281	6.504	0	0
222.46385	0	0	46.54541016	6.584	0	0
222.46733	0	0	46.55761719	6.526	0	0
222.4708	0	0	46.70410156	6.559	0	0
222.47427	0	0	46.36230469	6.595	0	0
222.47774	0	0	46.16699219	6.577	0	0
222.48122	0	0	46.199543	6.617	0	0
222.48469	0	0	46.33789063	6.647	0	0
222.48816	0	0	46.41113281	6.599	0	0
222.49163	0	0	46.42944336	6.595	0	0
222.4951	0	0	46.54541016	6.603	0	0
222.49858	0	0	46.44775391	6.559	0	0
222.50205	0	0	46.19140625	6.552	0	0
222.50552	0	0	46.31347656	6.617	0	0
222.50899	0	0	46.37044144	6.584	0	0
222.51246	0	0	46.14257813	6.621	0	0
222.51594	0	0	46.58203125	6.555	0	0
222.51941	0	0	46.26464844	6.595	0	0
222.52288	0	0	46.09375	6.584	0	0
222.52635	0	0	46.30126953	6.584	0	0
222.52983	0	0	46.37451172	6.632	0	0
222.5333	0	0	46.30126953	6.617	0	0
222.53677	0	0	46.15478516	6.643	0	0
222.54024	0	0	46.04492188	6.566	0	0
222.54371	0	0	45.8984375	6.553482014	0	0
222.54719	0	0	45.94726563	6.541	0	0
222.55066	0	0	45.99609375	6.603	0	0
222.55413	0	0	45.92285156	6.595510791	0	0
222.5576	0	0	45.77636719	6.588	0	0
222.56108	0	0	45.77636719	6.617	0	0
222.56455	0	0	45.84960938	6.621	0	0
222.56802	0	0	45.95947266	6.577	0	0
222.57149	0	0	45.62988281	6.625	0	0
222.57496	0	0	45.65429688	6.61	0	0
222.57844	0	0	45.64616013	6.581	0	0
222.58191	0	0	45.53222656	6.566	0	0
222.58538	0	0	45.53222656	6.537	0	0
222.58885	0	0	45.53222656	6.573	0	0
222.59233	0	0	45.53222656	6.614	0	0
222.5958	0	0	44.04296875	6.552	0	0
222.59927	0	0	44.21386719	6.537	0	0
222.60274	0	0	44.7265625	6.508	0	0
222.60621	0	0	44.89746094	6.515	0	0
222.60969	0	0	45.14160156	6.493	0	0
222.61316	0	0	45.25146484	6.453	0	0
222.61663	0	0	45.36743164	6.5	0	0
222.6201	0	0	45.44270706	6.471	0	0
222.62358	0	0	45.5078125	6.467	0	0
222.62705	0	0	45.51594925	6.438	0	0
222.63052	0	0	45.71533203	6.394	0	0
222.63399	0	0	46.09375	6.354	0	0
222.63746	0	0	46.16699219	6.368	0	0
222.64094	0	0	46.10595703	6.313	0	0
222.64441	0	0	45.98388672	6.27	0	0
222.64788	0	0	45.81298828	6.268002878	0	0
222.65135	0	0	45.98388672	6.266	0	0
222.65483	0	0	45.82519531	6.299	0	0
222.6583	0	0	45.67871094	6.328	0	0
222.66177	0	0	45.56884766	6.292	0	0
222.66524	0	0	45.53222656	6.27	0	0
222.66871	0	0	45.36946487	6.222	0	0
222.67219	0	0	45.25146484	6.207	0	0
222.67566	0	0	45.28808594	6.185	0	0
222.67913	0	0	44.79980469	6.222	0	0
222.6826	0	0	44.75097656	6.211	0	0
222.68607	0	0	44.82421875	6.207	0	0
222.68955	0	0	45.10091019	6.226	0	0
222.69302	0	0	45.01953125	6.182	0	0
222.69649	0	0	44.90966797	6.196479137	0	0
222.69996	0	0	44.77539063	6.211	0	0
222.70344	0	0	44.84863281	6.224	0	0
222.70691	0	0	44.816082	6.237	0	0
222.71038	0	0	44.53125	6.233	0	0
222.71385	0	0	44.89746094	6.229742981	0	0
222.71732	0	0	44.73876953	6.22649532	0	0
222.7208	0	0	44.79980469	6.22324766	0	0
222.72427	0	0	44.62890625	6.22	0	0
222.72774	0	0	44.65332031	6.21675234	0	0
222.73121	0	0	44.65332031	6.21349532	0	0
222.73469	0	0	44.70214844	6.21024766	0	0
222.73816	0	0	44.921875	6.207	0	0
222.74163	0	0	45.28808594	6.207	0	0
222.7451	0	0	45.43457031	6.207	0	0
222.74857	0	0	45.43457031	6.207	0	0
222.75205	0	0	45.58105469	6.207	0	0
222.75552	0	0	45.73567581	6.207	0	0
222.75899	0	0	46.12630081	6.207	0	0
222.76246	0	0	45.58105469	6.207	0	0
222.76594	0	0	46.12630081	6.207	0	0
222.76941	0	0	46.2890625	6.207	0	0
222.77288	0	0	46.31958008	6.215	0	0
222.77635	0	0	46.32568359	6.161423022	0	0
222.77982	0	0	46.16699219	6.108	0	0
222.7833	0	0	46.19140625	6.079	0	0
222.78677	0	0	46.06933594	6.0765012	0	0
222.79024	0	0	46.11816406	6.0740024	0	0
222.79371	0	0	46.22395706	6.071496399	0	0
222.79719	0	0	46.19140625	6.0689976	0	0
222.80066	0	0	46.19140625	6.0664988	0	0
222.80413	0	0	46.19140625	6.064	0	0
222.8076	0	0	45.95540237	6.061	0	0
222.81107	0	0	45.76416016	6.052205069	0	0
222.81455	0	0	45.52001953	6.043410138	0	0
222.81802	0	0	45.20263672	6.034615207	0	0
222.82149	0	0	44.94628906	6.025820277	0	0
222.82496	0	0	44.67773438	6.017	0	0
222.82844	0	0	44.73469925	6	0	0
222.83191	0	0	44.59228516	5.983	0	0
222.83538	0	0	44.34814453	5.966	0	0
222.83885	0	0	44.45800781	5.955	0	0
222.84232	0	0	44.34814453	6.042	0	0
222.8458	0	0	44.09179688	6.049395737	0	0
222.84927	0	0	44.2301445	6.056791475	0	0
222.85274	0	0	43.79882813	6.064187212	0	0
222.85621	0	0	44.07958984	6.071604263	0	0
222.85968	0	0	43.92089844	6.079	0	0
222.86316	0	0	43.53027344	5.984	0	0
222.86663	0	0	43.43261719	5.999	0	0
222.8701	0	0	43.21289063	5.995993088	0	0
222.87357	0	0	43.23730469	5.992994816	0	0
222.87705	0	0	43.18847656	5.989996544	0	0
222.88052	0	0	43.04199219	5.986998272	0	0
222.88399	0	0	43.04199219	5.984	0	0
222.88746	0	0	42.94433594	5.989511879	0	0
222.89093	0	0	42.81005859	5.995007919	0	0
222.89441	0	0	42.82226563	6.00050396	0	0
222.89788	0	0	42.65136719	6.006	0	0
222.90135	0	0	42.4987793	6.030380038	0	0
222.90482	0	0	42.26074219	6.054690019	0	0
222.9083	0	0	42.26074219	6.079	0	0
222.91177	0	0	41.97387695	6.058353167	0	0
222.91524	0	0	42.06542969	6.037706334	0	0
222.91871	0	0	42.06542969	6.017	0	0
222.92218	0	0	42.06542969	6.0225	0	0
222.92566	0	0	42.06542969	6.028	0	0
222.92913	0	0	40.05533981	6.017010557	0	0
222.9326	0	0	40.99121094	6.005989443	0	0
222.93607	0	0	41.07666016	5.995	0	0
222.93955	0	0	41.40625	5.977	0	0
222.94302	0	0	41.46728516	5.95368906	0	0
222.94649	0	0	41.55273438	5.930378119	0	0
222.94996	0	0	41.57714844	5.907	0	0
222.95343	0	0	41.57714844	5.824559395	0	0
222.95691	0	0	41.87011719	5.742118791	0	0
222.96038	0	0	41.94335938	5.659678186	0	0
222.96385	0	0	41.94335938	5.577	0	0
222.96732	0	0	41.96777344	5.473	0	0
222.9708	0	0	42.24853516	5.369	0	0
222.97427	0	0	42.22005081	5.1785	0	0
222.97774	0	0	42.08374023	4.988	0	0
222.98121	0	0	42.00439453	4.86483584	0	0
222.98468	0	0	41.87011719	4.7420256	0	0
222.98816	0	0	40.86914063	4.61921536	0	0
222.99163	0	0	40.01464844	4.49640512	0	0
222.9951	0	0	39.16015625	4.37324096	0	0
222.99857	0	0	38.46842575	4.25043072	0	0
223.00205	0	0	37.76855469	4.12762048	0	0
223.00552	0	0	36.86523438	4.00481024	0	0
223.00899	0	0	35.52246094	3.882	0	0
223.01246	0	0	34.11865234	3.717	0	0
223.01593	0	0	33.26416016	3.626252304	0	0
223.01941	0	0	32.14111328	3.535504608	0	0
223.02288	0	0	31.77490234	3.444756912	0	0
223.02635	0	0	30.93261719	3.353747696	0	0
223.02982	0	0	29.83398438	3.263	0	0
223.03329	0	0	28.24707031	3.173	0	0
223.03677	0	0	27.1484375	3.083	0	0
223.04024	0	0	26.63574219	2.981	0	0
223.04371	0	0	26.08032227	2.887298056	0	0
223.04718	0	0	25.07324219	2.793865371	0	0
223.05066	0	0	24.38964844	2.700432685	0	0
223.05413	0	0	23.90136719	2.607	0	0
223.0576	0	0	23.19335938	2.539871401	0	0
223.06107	0	0	22.41210938	2.472935701	0	0
223.06454	0	0	21.75292969	2.406	0	0
223.06802	0	0	20.67057228	2.359226959	0	0
223.07149	0	0	20.09277344	2.312453917	0	0
223.07496	0	0	19.55566406	2.265546083	0	0
223.07843	0	0	18.92089844	2.218773041	0	0
223.08191	0	0	18.18847656	2.172	0	0
223.08538	0	0	17.41943359	2.142542446	0	0
223.08885	0	0	17.1875	2.113	0	0
223.09232	0	0	16.69921875	2.104	0	0
223.09579	0	0	16.16210938	2.095	0	0
223.09927	0	0	15.77148438	2.084	0	0
223.10274	0	0	15.4296875	2.05021947	0	0
223.10621	0	0	14.99023438	2.01634159	0	0
223.10968	0	0	14.66471386	1.98256106	0	0
223.11316	0	0	14.33105469	1.94878053	0	0
223.11663	0	0	14.16015625	1.915	0	0
223.1201	0	0	14.07877636	1.887447217	0	0
223.12357	0	0	14.00553417	1.859973608	0	0
223.12704	0	0	13.89160156	1.8325	0	0
223.13052	0	0	13.81835938	1.805026392	0	0
223.13399	0	0	13.74511719	1.777552783	0	0
223.13746	0	0	13.61694336	1.75	0	0
223.14093	0	0	13.50097656	1.747	0	0
223.14441	0	0	13.25683594	1.738146502	0	0
223.14788	0	0	12.96386719	1.729293004	0	0
223.15135	0	0	12.67089844	1.720413992	0	0
223.15482	0	0	12.48372364	1.711560494	0	0
223.15829	0	0	12.35351563	1.702706996	0	0
223.16177	0	0	12.18261719	1.693853498	0	0
223.16524	0	0	12.03613281	1.685	0	0
223.16871	0	0	11.86523438	1.677	0	0
223.17218	0	0	11.71875	1.669666667	0	0
223.17566	0	0	11.59667969	1.662333333	0	0
223.17913	0	0	11.328125	1.655	0	0
223.1826	0	0	11.25488281	1.642571429	0	0
223.18607	0	0	11.15722656	1.630178571	0	0
223.18954	0	0	10.98632813	1.617785714	0	0
223.19302	0	0	10.80729198	1.605392857	0	0
223.19649	0	0	10.76660156	1.593	0	0
223.19996	0	0	10.47363281	1.60201295	0	0
223.20343	0	0	10.37597656	1.611	0	0
223.2069	0	0	10.37597656	1.611	0	0
223.21038	0	0	10.37597656	1.607505036	0	0
223.21385	0	0	10.37597656	1.604	0	0
223.21732	0	0	10.37597656	1.604	0	0
223.22079	0	0	10.37597656	1.604	0	0
223.22427	0	0	10.37597656	1.60262599	0	0
223.22774	0	0	10.37597656	1.60125198	0	0
223.23121	0	0	10.37597656	1.59987401	0	0
223.23468	0	0	12.18261719	1.5985	0	0
223.23815	0	0	12.15820313	1.59712599	0	0
223.24163	0	0	12.15820313	1.59575198	0	0
223.2451	0	0	12.15820313	1.59437401	0	0
223.24857	0	0	12.15820313	1.593	0	0
223.25204	0	0	12.15820313	1.593	0	0
223.25552	0	0	12.15820313	1.593	0	0
223.25899	0	0	12.15820313	1.603984173	0	0
223.26246	0	0	11.5234375	1.615	0	0
223.26593	0	0	11.54785156	1.60540553	0	0
223.2694	0	0	11.77368164	1.59581106	0	0
223.27288	0	0	11.76757813	1.58621659	0	0
223.27635	0	0	11.81640625	1.57659447	0	0
223.27982	0	0	11.84895802	1.567	0	0
223.28329	0	0	11.77571583	1.578	0	0
223.28677	0	0	11.74316406	1.589	0	0
223.29024	0	0	11.66992188	1.593	0	0
223.29371	0	0	11.57226563	1.553	0	0
223.29718	0	0	11.47460938	1.554	0	0
223.30065	0	0	11.35253906	1.555	0	0
223.30413	0	0	11.25488281	1.556	0	0
223.3076	0	0	11.18164063	1.543976967	0	0
223.31107	0	0	11.04329395	1.531988484	0	0
223.31454	0	0	10.97819042	1.52	0	0
223.31802	0	0	10.9375	1.519692512	0	0
223.32149	0	0	10.81542969	1.519385024	0	0
223.32496	0	0	10.83984375	1.51907665	0	0
223.32843	0	0	10.7421875	1.518769163	0	0
223.3319	0	0	10.7421875	1.518461675	0	0
223.33538	0	0	10.7421875	1.518154187	0	0
223.33885	0	0	10.7421875	1.517845813	0	0
223.34232	0	0	10.69335938	1.517538325	0	0
223.34579	0	0	10.7421875	1.517230837	0	0
223.34927	0	0	10.80729198	1.51692335	0	0
223.35274	0	0	10.91308594	1.516615862	0	0
223.35621	0	0	10.9375	1.516307488	0	0
223.35968	0	0	10.98632813	1.516	0	0
223.36315	0	0	10.97005177	1.52	0	0
223.36663	0	0	11.01074219	1.51525342	0	0
223.3701	0	0	11.01074219	1.510493161	0	0
223.37357	0	0	11.01074219	1.50574658	0	0
223.37704	0	0	11.01074219	1.501	0	0
223.38051	0	0	11.08398438	1.502499136	0	0
223.38399	0	0	11.01074219	1.503998272	0	0
223.38746	0	0	11.08398438	1.505501728	0	0
223.39093	0	0	11.1328125	1.507000864	0	0
223.3944	0	0	11.10839844	1.5085	0	0
223.39788	0	0	11.07177734	1.509999136	0	0
223.40135	0	0	11.12060547	1.511502592	0	0
223.40482	0	0	11.1328125	1.513001728	0	0
223.40829	0	0	11.1328125	1.514500864	0	0
223.41176	0	0	11.15722656	1.516	0	0
223.41524	0	0	11.19384766	1.528981295	0	0
223.41871	0	0	11.26302052	1.542	0	0
223.42218	0	0	11.30371094	1.5345054	0	0
223.42565	0	0	11.27929688	1.527010799	0	0
223.42913	0	0	11.30371094	1.519516199	0	0
223.4326	0	0	11.37695313	1.512	0	0
223.43607	0	0	11.37695313	1.523793203	0	0
223.43954	0	0	11.30371094	1.535586406	0	0
223.44301	0	0	11.30371094	1.547379608	0	0
223.44649	0	0	11.30371094	1.559172811	0	0
223.44996	0	0	11.30371094	1.571	0	0
223.45343	0	0	11.30371094	1.657666667	0	0
223.4569	0	0	11.25488281	1.744333333	0	0
223.46038	0	0	11.25488281	1.831	0	0
223.46385	0	0	11.20605469	1.953012959	0	0
223.46732	0	0	11.20605469	2.074675306	0	0
223.47079	0	0	11.18164063	2.196337653	0	0
223.47426	0	0	11.20605469	2.318	0	0
223.47774	0	0	11.20605469	2.373194063	0	0
223.48121	0	0	11.25488281	2.428547187	0	0
223.48468	0	0	11.20605469	2.483741249	0	0
223.48815	0	0	11.25488281	2.538935312	0	0
223.49163	0	0	11.34643555	2.594129375	0	0
223.4951	0	0	11.46240234	2.649482499	0	0
223.49857	0	0	11.49902344	2.704676562	0	0
223.50204	0	0	11.62109375	2.759870625	0	0
223.50551	0	0	11.66992188	2.815064688	0	0
223.50899	0	0	11.79199219	2.870258751	0	0
223.51246	0	0	11.93847656	2.925611874	0	0
223.51593	0	0	12.03613281	2.980805937	0	0
223.5194	0	0	12.15820313	3.036	0	0
223.52288	0	0	12.19889355	3.098859686	0	0
223.52635	0	0	12.28027344	3.161900524	0	0
223.52982	0	0	12.31689453	3.224760209	0	0
223.53329	0	0	12.37792969	3.287619895	0	0
223.53676	0	0	12.45117188	3.350479581	0	0
223.54024	0	0	12.47558594	3.413339267	0	0
223.54371	0	0	12.53051758	3.476380105	0	0
223.54718	0	0	12.53662109	3.539239791	0	0
223.55065	0	0	12.56103516	3.602099476	0	0
223.55412	0	0	12.57324219	3.664959162	0	0
223.5576	0	0	12.57324219	3.728	0	0
223.56107	0	0	12.57324219	3.695	0	0
223.56454	0	0	12.62817383	3.618	0	0
223.56801	0	0	12.73803711	3.541	0	0
223.57149	0	0	12.84179688	3.53201295	0	0
223.57496	0	0	13.15917969	3.523	0	0
223.57843	0	0	13.50097656	3.705118791	0	0
223.5819	0	0	13.50097656	3.887237581	0	0
223.58537	0	0	13.50097656	4.069356371	0	0
223.58885	0	0	13.4765625	4.252	0	0
223.59232	0	0	13.50097656	4.314	0	0
223.59579	0	0	13.17138672	4.404333333	0	0
223.59926	0	0	13.50097656	4.494666667	0	0
223.60274	0	0	13.39111328	4.585	0	0
223.60621	0	0	13.17138672	4.755745324	0	0
223.60968	0	0	13.11645508	4.926	0	0
223.61315	0	0	13.37890625	5.09512815	0	0
223.61662	0	0	14.0625	5.2642563	0	0
223.6201	0	0	14.23339844	5.43387185	0	0
223.62357	0	0	14.33105469	5.603	0	0
223.62704	0	0	14.47753906	5.621333333	0	0
223.63051	0	0	14.6484375	5.639666667	0	0
223.63399	0	0	14.71354198	5.658	0	0
223.63746	0	0	14.81933594	5.740311806	0	0
223.64093	0	0	15.00244141	5.822387084	0	0
223.6444	0	0	15.234375	5.904462361	0	0
223.64787	0	0	15.38085938	5.986537639	0	0
223.65135	0	0	15.56396484	6.068849445	0	0
223.65482	0	0	15.94238281	6.150924722	0	0
223.65829	0	0	16.2109375	6.233	0	0
223.66176	0	0	16.33300781	6.328	0	0
223.66524	0	0	16.35742188	6.423	0	0
223.66871	0	0	16.28417969	6.544	0	0
223.67218	0	0	16.45507813	6.632	0	0
223.67565	0	0	16.57714844	6.742	0	0
223.67912	0	0	16.55273438	6.852	0	0
223.6826	0	0	16.74804688	6.80925144	0	0
223.68607	0	0	16.73583984	6.76662572	0	0
223.68954	0	0	16.89453125	6.724	0	0
223.69301	0	0	17.00439453	6.678710173	0	0
223.69649	0	0	17.26074219	6.633420345	0	0
223.69996	0	0	17.45605469	6.588	0	0
223.70343	0	0	17.65136719	6.623724262	0	0
223.7069	0	0	17.88330078	6.659448524	0	0
223.71037	0	0	18.359375	6.695172786	0	0
223.71385	0	0	18.53841209	6.731	0	0
223.71732	0	0	18.65234375	6.731	0	0
223.72079	0	0	18.65234375	6.731	0	0
223.72426	0	0	18.40820313	6.753586982	0	0
223.72773	0	0	18.11523438	6.776173963	0	0
223.73121	0	0	17.96875	6.798826037	0	0
223.73468	0	0	17.91992188	6.821413018	0	0
223.73815	0	0	17.95043945	6.844	0	0
223.74162	0	0	17.96875	6.813022318	0	0
223.7451	0	0	18.1640625	6.781955364	0	0
223.74857	0	0	18.26171875	6.750977682	0	0
223.75204	0	0	18.42447853	6.72	0	0
223.75551	0	0	18.57910156	6.771	0	0
223.75898	0	0	18.65234375	6.91	0	0
223.76246	0	0	18.57910156	6.866	0	0
223.76593	0	0	18.84765625	6.932	0	0
223.7694	0	0	18.89648438	6.925	0	0
223.77287	0	0	18.95751953	6.995	0	0
223.77635	0	0	19.00227928	6.987	0	0
223.77982	0	0	18.82324219	7.017	0	0
223.78329	0	0	18.89648438	7.09	0	0
223.78676	0	0	18.83544922	7.1175	0	0
223.79023	0	0	19.06738281	7.145	0	0
223.79371	0	0	19.44580078	7.214	0	0
223.79718	0	0	19.65332031	7.28	0	0
223.80065	0	0	19.85473633	7.269	0	0
223.80412	0	0	19.88525391	7.258	0	0
223.8076	0	0	19.99511719	7.237971223	0	0
223.81107	0	0	20.03173828	7.218	0	0
223.81454	0	0	20.16601563	7.207	0	0
223.81801	0	0	20.3125	7.178	0	0
223.82148	0	0	20.48339844	7.277	0	0
223.82496	0	0	20.66243553	7.258	0	0
223.82843	0	0	20.77636719	7.313	0	0
223.8319	0	0	20.8984375	7.335	0	0
223.83537	0	0	20.94726563	7.339	0	0
223.83885	0	0	20.82519531	7.320473381	0	0
223.84232	0	0	20.61767578	7.302	0	0
223.84579	0	0	20.48339844	7.438	0	0
223.84926	0	0	20.40201759	7.451320537	0	0
223.85273	0	0	20.5078125	7.464641075	0	0
223.85621	0	0	20.58105469	7.478	0	0
223.85968	0	0	20.67260742	7.52	0	0
223.86315	0	0	20.80078125	7.562	0	0
223.86662	0	0	20.75195313	7.529	0	0
223.8701	0	0	20.72753906	7.547526619	0	0
223.87357	0	0	20.77636719	7.566	0	0
223.87704	0	0	20.84960938	7.5915	0	0
223.88051	0	0	20.90454102	7.617	0	0
223.88398	0	0	21.04492188	7.819	0	0
223.88746	0	0	21.11816406	7.772933813	0	0
223.89093	0	0	21.45996094	7.727	0	0
223.8944	0	0	21.50878906	7.821182145	0	0
223.89787	0	0	21.77734375	7.915364291	0	0
223.90134	0	0	21.70410156	8.009817855	0	0
223.90482	0	0	21.875	8.103999999999999	0	0
223.90829	0	0	22.08862305	8.119	0	0
223.91176	0	0	22.1862793	8.06	0	0
223.91523	0	0	22.19238281	8.079000000000001	0	0
223.91871	0	0	22.19238281	8.016	0	0
223.92218	0	0	22.21679688	8.074999999999999	0	0
223.92565	0	0	22.19238281	8.145	0	0
223.92912	0	0	21.59016991	8.053000000000001	0	0
223.93259	0	0	22.53417969	8.097084453000001	0	0
223.93607	0	0	23.19335938	8.141042226	0	0
223.93954	0	0	23.6328125	8.185	0	0
223.94301	0	0	23.73046875	8.196	0	0
223.94648	0	0	23.51074219	8.207000000000001	0	0
223.94996	0	0	23.16894531	8.214	0	0
223.95343	0	0	23.29101563	8.243333333000001	0	0
223.9569	0	0	23.26660156	8.272666666999999	0	0
223.96037	0	0	23.44360352	8.302	0	0
223.96384	0	0	23.48632813	8.358107486	0	0
223.96732	0	0	23.38867188	8.414053743	0	0
223.97079	0	0	23.31542969	8.470000000000001	0	0
223.97426	0	0	23.46191406	8.569000000000001	0	0
223.97773	0	0	23.33984375	8.602	0	0
223.98121	0	0	23.44970703	8.584	0	0
223.98468	0	0	23.58398438	8.576499999999999	0	0
223.98815	0	0	23.46191406	8.569000000000001	0	0
223.99162	0	0	23.58398438	8.586316698999999	0	0
223.99509	0	0	23.70605469	8.603683301	0	0
223.99857	0	0	23.97460938	8.621	0	0
224.00204	0	0	24.14550781	8.628	0	0
224.00551	0	0	24.21875	8.635	0	0
224.00898	0	0	24.24316406	8.651476259000001	0	0
224.01246	0	0	24.16992188	8.667999999999999	0	0
224.01593	0	0	24.19433594	8.699666667000001	0	0
224.0194	0	0	24.04785156	8.731333333	0	0
224.02287	0	0	23.97460938	8.763	0	0
224.02634	0	0	23.90136719	8.804	0	0
224.02982	0	0	23.97460938	8.773999999999999	0	0
224.03329	0	0	24.01733398	8.778	0	0
224.03676	0	0	24.17806053	8.785500000000001	0	0
224.04023	0	0	24.10888672	8.792999999999999	0	0
224.04371	0	0	24.01733398	8.844073380999999	0	0
224.04718	0	0	24.07226563	8.895	0	0
224.05065	0	0	24.06005859	8.932	0	0
224.05412	0	0	24.09667969	8.968999999999999	0	0
224.05759	0	0	24.31640625	8.958	0	0
224.06107	0	0	24.51171875	8.961	0	0
224.06454	0	0	24.56054688	8.946999999999999	0	0
224.06801	0	0	24.53613281	8.976000000000001	0	0
224.07148	0	0	24.62768555	8.972336852	0	0
224.07495	0	0	24.68261719	8.968663147999999	0	0
224.07843	0	0	24.95117188	8.965	0	0
224.0819	0	0	25.13427734	8.925000000000001	0	0
224.08537	0	0	25.48828125	9.038	0	0
224.08884	0	0	25.68359375	9.040002877999999	0	0
224.09232	0	0	25.85449219	9.042	0	0
224.09579	0	0	25.57373047	9.0695	0	0
224.09926	0	0	25.81787109	9.097	0	0
224.10273	0	0	25.89111328	9.054561151	0	0
224.1062	0	0	26.171875	9.012	0	0
224.10968	0	0	26.24511719	9.125999999999999	0	0
224.11315	0	0	26.37939453	9.0985	0	0
224.11662	0	0	26.3671875	9.071	0	0
224.12009	0	0	26.41601563	9.1	0	0
224.12357	0	0	26.44042969	9.074999999999999	0	0
224.12704	0	0	26.31835938	9.090391129	0	0
224.13051	0	0	26.41601563	9.105782258	0	0
224.13398	0	0	26.5625	9.121173387000001	0	0
224.13745	0	0	26.58691406	9.136608871	0	0
224.14093	0	0	26.61132813	9.151999999999999	0	0
224.1444	0	0	26.64794922	9.161	0	0
224.14787	0	0	26.5625	9.17	0	0
224.15134	0	0	26.62353516	9.144	0	0
224.15482	0	0	26.65201759	9.218	0	0
224.15829	0	0	26.7578125	9.197764578999999	0	0
224.16176	0	0	26.98364258	9.177529158	0	0
224.16523	0	0	26.953125	9.157293737	0	0
224.1687	0	0	27.00195313	9.137	0	0
224.17218	0	0	27.02636719	9.144	0	0
224.17565	0	0	27.08333397	9.154999999999999	0	0
224.17912	0	0	26.97753906	9.137	0	0
224.18259	0	0	27.29492188	9.175555396	0	0
224.18607	0	0	27.10571289	9.214	0	0
224.18954	0	0	27.31933594	9.196	0	0
224.19301	0	0	27.31933594	9.188000000000001	0	0
224.19648	0	0	27.18505859	9.111000000000001	0	0
224.19995	0	0	27.2644043	9.115	0	0
224.20343	0	0	27.1484375	9.173999999999999	0	0
224.2069	0	0	27.1484375	9.163	0	0
224.21037	0	0	27.1484375	9.151999999999999	0	0
224.21384	0	0	27.1484375	9.1	0	0
224.21732	0	0	27.1484375	9.1	0	0
224.22079	0	0	27.1484375	9.1	0	0
224.22426	0	0	27.1484375	9.092004608	0	0
224.22773	0	0	27.1484375	9.084009217	0	0
224.2312	0	0	27.1484375	9.075990783	0	0
224.23468	0	0	27.1484375	9.067995392	0	0
224.23815	0	0	31.77490234	9.06	0	0
224.24162	0	0	31.87866211	9.03668906	0	0
224.24509	0	0	31.94580078	9.013310941	0	0
224.24856	0	0	31.98242188	8.99	0	0
224.25204	0	0	31.98242188	8.977839174	0	0
224.25551	0	0	31.98242188	8.965678348999999	0	0
224.25898	0	0	31.96411133	8.953517523	0	0
224.26245	0	0	30.92041016	8.941321651000001	0	0
224.26593	0	0	30.56640625	8.929160826	0	0
224.2694	0	0	30.51757813	8.917	0	0
224.27287	0	0	30.95703125	8.898763139	0	0
224.27634	0	0	31.0546875	8.880473722	0	0
224.27981	0	0	31.27441406	8.862236861	0	0
224.28329	0	0	31.29882813	8.843999999999999	0	0
224.28676	0	0	31.37207031	8.789	0	0
224.29023	0	0	31.32324219	8.855	0	0
224.2937	0	0	31.40258789	8.826000000000001	0	0
224.29718	0	0	31.39648438	8.804676907999999	0	0
224.30065	0	0	31.34765625	8.783353817	0	0
224.30412	0	0	31.38427734	8.762030725000001	0	0
224.30759	0	0	31.45345116	8.740646183000001	0	0
224.31106	0	0	31.51855469	8.719323092	0	0
224.31454	0	0	31.71386719	8.698	0	0
224.31801	0	0	31.78710938	8.687007918999999	0	0
224.32148	0	0	31.51855469	8.676015839	0	0
224.32495	0	0	31.68945313	8.664992080999999	0	0
224.32843	0	0	31.59179688	8.654	0	0
224.3319	0	0	31.88476563	8.610031677	0	0
224.33537	0	0	31.93359375	8.566063355000001	0	0
224.33884	0	0	31.93359375	8.521968322999999	0	0
224.34231	0	0	31.78710938	8.478	0	0
224.34579	0	0	31.61621094	8.434031677	0	0
224.34926	0	0	31.8359375	8.390063355000001	0	0
224.35273	0	0	31.90917969	8.346095031999999	0	0
224.3562	0	0	31.98242188	8.302	0	0
224.35968	0	0	31.86035156	8.258031677	0	0
224.36315	0	0	31.78710938	8.214063355	0	0
224.36662	0	0	31.71386719	8.170095032000001	0	0
224.37009	0	0	31.89697266	8.125999999999999	0	0
224.37356	0	0	31.92749023	8.148	0	0
224.37704	0	0	31.93359375	8.17	0	0
224.38051	0	0	31.89290428	8.156007332	0	0
224.38398	0	0	31.8359375	8.142014664	0	0
224.38745	0	0	31.95800781	8.127981671000001	0	0
224.39093	0	0	31.92545509	8.113989002	0	0
224.3944	0	0	31.88476563	8.099996334	0	0
224.39787	0	0	31.90917969	8.086003666	0	0
224.40134	0	0	32.03125	8.071970672999999	0	0
224.40481	0	0	32.05566406	8.057978005000001	0	0
224.40829	0	0	32.16959763	8.043985336	0	0
224.41176	0	0	32.16959763	8.029992668	0	0
224.41523	0	0	32.10449219	8.016	0	0
224.4187	0	0	32.05566406	7.921	0	0
224.42217	0	0	32.17773438	7.811	0	0
224.42565	0	0	32.20214844	7.628	0	0
224.42912	0	0	32.17773438	7.320628599	0	0
224.43259	0	0	32.25097656	7.012371401	0	0
224.43606	0	0	32.29980469	6.705	0	0
224.43954	0	0	32.27539063	6.654	0	0
224.44301	0	0	32.29166794	6.603	0	0
224.44648	0	0	32.2265625	6.577	0	0
224.44995	0	0	32.34863281	6.647	0	0
224.45342	0	0	32.45849609	6.628610599	0	0
